x,y,z
1.2818072878341642,1.4641983056100627,2.1532848189871725
1.28210229102177,1.4646579534342825,2.1540853222575556
1.282401253236034,1.465117161368869,2.154884247528557
1.2827041755067015,1.4655759313682206,2.155681594169524
1.2830110589978339,1.4660342654090557,2.156477361562596
1.2833219050079983,1.4664921654906329,2.157271549102772
1.2836367149704773,1.4669496336349788,2.158064156197991
1.2839554904535004,1.4674066718871217,2.1588551822692175
1.2842782331604963,1.467863282315332,2.1596446267505316
1.2846049449303656,1.4683194670113677,2.160432489089229
1.2849356277377764,1.4687752280907291,2.161218768745925
1.285270283693479,1.469230567692917,2.16200346519467
1.2856089150446444,1.469685487981699,2.1627865779230655
1.285951524175222,1.4701399911453832,2.1635681064323955
1.2862981136063205,1.4705940793970977,2.1643480502377566
1.2866486859966106,1.4710477549750773,2.1651264088682014
1.2870032441427484,1.4715010201429566,2.165903181866887
1.287361790979822,1.4719538771900713,2.1666783687912305
1.2877243295818206,1.4724063284317659,2.1674519692130736
1.288090863162124,1.4728583762097087,2.168223982718853
1.2884613950740176,1.4733100228922142,2.16899440890978
1.2888359288112272,1.473761270874573,2.1697632474020256
1.2892144680084794,1.4742121225793898,2.1705304978269173
1.289597016442083,1.4746625804569273,2.171296159831139
1.2899835780305342,1.47511264698546,2.1720602330769423
1.290374156835147,1.4755623246716347,2.1728227172423664
1.2907687570607047,1.476011616050839,2.173583612021462
1.2911673830561377,1.4764605236875783,2.1743429171245294
1.2915700393152234,1.4769090501758608,2.175100632278359
1.2919767304773129,1.4773571981395912,2.175856757226485
1.2923874613280801,1.4778049702329719,2.1766112917294467
1.2928022368002976,1.478252369140914,2.1773642355650558
1.2932210619746367,1.4786993975794567,2.178115588528677
1.2936439420804935,1.4791460582961955,2.1788653504335147
1.2940708824968403,1.4795923540707188,2.1796135211109093
1.2945018887531041,1.4800382877150549,2.1803601004106437
1.2949369665300703,1.4804838620741274,2.1811050882012584
1.295376121660814,1.4809290800262211,2.181848484370377
1.295819360131658,1.4813739444834564,2.1825902888250415
1.2962666880831588,1.4818184583922738,2.1833305014920557
1.2967181118111193,1.4822626247339292,2.1840691223183413
1.2971736377676306,1.4827064465249986,2.1848061512713026
1.2976332725621422,1.4831499268178934,2.1855415883392033
1.298097022962561,1.483593068701386,2.1862754335315504
1.298564895896379,1.4840358753011471,2.187007686879494
1.2990368984518317,1.4844783497802918,2.1877383484362336
1.2995130378790865,1.4849204953399395,2.1884674182774377
1.2999933215914607,1.485362315219783,2.1891948965016748
1.300477757166672,1.48580381269867,2.189920783230855
1.3009663523481187,1.4862449910951965,2.190645078610685
1.3014591150461945,1.4866858537683116,2.1913677828111333
1.3019560533396328,1.4871264041179353,2.1920888960269083
1.3024571754768859,1.4875666455855874,2.19280841847795
1.3029624898775372,1.4880065816550307,2.193526350409933
1.303472005133747,1.4884462158529257,2.194242692094782
1.3039857300117335,1.4888855517494992,2.1949574438312034
1.3045036734532887,1.489324592959226,2.195670605945227
1.3050258445773297,1.489763343141525,2.1963821787907625
1.3055522526814867,1.4902018060014672,2.197092162750171
1.3060829072437274,1.4906399852905012,2.1978005582348508
1.3066178179240198,1.49107788480719,2.1985073656858343
1.3071569945660324,1.4915155083979643,2.199212585574405
1.3077004471988734,1.4919528599578908,2.1999162184027274
1.3082481860388695,1.4923899434314551,2.200618264704489
1.3088002214913856,1.4928267628133614,2.2013187250455646
1.3093565641526839,1.493263322149347,2.2020176000246905
1.3099172248118258,1.4936996255370145,2.2027148902741605
1.3104822144526167,1.4941356771266798,2.2034105964605333
1.3110515442555926,1.4945714811222373,2.2041047192853616
1.3116252256000516,1.4950070417820422,2.204797259485937
1.3122032700661301,1.4954423634198124,2.2054882178360518
1.3127856894369254,1.4958774504055454,2.20617759514678
1.313372495700663,1.4963123071664566,2.206865392267278
1.313963701052913,1.4967469381879348,2.2075516100856016
1.314559317898855,1.4971813480145186,2.2082362495295467
1.3151593588555905,1.4976155412508907,2.208919311567504
1.3157638367545075,1.4980495225628938,2.2096007972093408
