x,y,z
[0.84866438 1.20408126 2.68400326],[1.10927886 1.14193324 2.83217725],[0.91891344 2.08274043 1.13943794]
[0.84815664 1.20531529 2.68393436],[1.10996725 1.14223784 2.83287049],[0.91660105 2.08588508 1.14045285]
[0.84766116 1.2065376  2.68386492],[1.11065696 1.14254169 2.83356316],[0.91432799 2.08899023 1.14146792]
[0.84717771 1.20774842 2.68379493],[1.11134797 1.14284481 2.83425526],[0.91209348 2.0920567  1.14248313]
[0.84670605 1.20894801 2.68372439],[1.11204023 1.14314726 2.83494679],[0.90989671 2.09508528 1.14349849]
[0.84624594 1.21013659 2.68365331],[1.11273371 1.14344906 2.83563775],[0.90773691 2.09807673 1.14451401]
[0.84579716 1.21131439 2.68358168],[1.11342837 1.14375024 2.83632814],[0.90561334 2.10103181 1.14552967]
[0.84535947 1.21248163 2.68350951],[1.11412417 1.14405086 2.83701796],[0.90352524 2.10395127 1.14654548]
[0.84493267 1.21363853 2.6834368 ],[1.11482108 1.14435093 2.83770721],[0.9014719  2.10683581 1.14756144]
[0.84451653 1.21478531 2.68336355],[1.11551907 1.14465049 2.8383959 ],[0.89945262 2.10968616 1.14857754]
[0.84411085 1.21592216 2.68328976],[1.1162181  1.14494957 2.83908401],[0.89746671 2.11250298 1.1495938 ]
[0.84371542 1.2170493  2.68321542],[1.11691815 1.1452482  2.83977157],[0.8955135  2.11528696 1.1506102 ]
[0.84333006 1.21816693 2.68314055],[1.11761919 1.14554641 2.84045855],[0.89359234 2.11803874 1.15162675]
[0.84295456 1.21927522 2.68306515],[1.11832118 1.14584422 2.84114498],[0.89170259 2.12075896 1.15264345]
[0.84258873 1.22037437 2.6829892 ],[1.11902411 1.14614167 2.84183083],[0.88984365 2.12344822 1.15366029]
[0.84223241 1.22146457 2.68291272],[1.11972794 1.14643878 2.84251613],[0.88801491 2.12610714 1.15467728]
[0.8418854  1.22254598 2.68283571],[1.12043265 1.14673557 2.84320086],[0.88621578 2.12873629 1.15569442]
[0.84154754 1.22361877 2.68275816],[1.12113822 1.14703207 2.84388503],[0.88444571 2.13133625 1.15671171]
[0.84121866 1.22468313 2.68268007],[1.12184462 1.1473283  2.84456863],[0.88270414 2.13390756 1.15772914]
[0.84089859 1.2257392  2.68260145],[1.12255182 1.14762429 2.84525168],[0.88099053 2.13645076 1.15874672]
[0.84058718 1.22678714 2.68252231],[1.12325982 1.14792004 2.84593416],[0.87930436 2.13896636 1.15976444]
[0.84028427 1.22782712 2.68244262],[1.12396858 1.1482156  2.84661608],[0.87764514 2.14145489 1.16078231]
[0.83998971 1.22885927 2.68236241],[1.12467808 1.14851096 2.84729744],[0.87601235 2.14391682 1.16180033]
[0.83970337 1.22988375 2.68228167],[1.12538831 1.14880616 2.84797824],[0.87440554 2.14635264 1.16281849]
[0.83942508 1.23090069 2.6822004 ],[1.12609925 1.14910121 2.84865849],[0.87282422 2.14876282 1.1638368 ]
[0.83915473 1.23191022 2.6821186 ],[1.12681088 1.14939614 2.84933817],[0.87126796 2.15114779 1.16485526]
[0.83889217 1.2329125  2.68203627],[1.12752318 1.14969094 2.85001729],[0.86973631 2.15350801 1.16587386]
[0.83863728 1.23390763 2.68195342],[1.12823614 1.14998566 2.85069586],[0.86822884 2.1558439  1.1668926 ]
[0.83838993 1.23489575 2.68187003],[1.12894973 1.15028029 2.85137387],[0.86674515 2.15815588 1.16791149]
[0.83814999 1.23587699 2.68178612],[1.12966395 1.15057486 2.85205132],[0.86528482 2.16044434 1.16893053]
[0.83791734 1.23685145 2.68170169],[1.13037877 1.15086937 2.85272821],[0.86384746 2.16270968 1.16994971]
[0.83769188 1.23781926 2.68161673],[1.13109418 1.15116385 2.85340455],[0.8624327  2.16495228 1.17096904]
[0.83747348 1.23878053 2.68153125],[1.13181018 1.15145831 2.85408033],[0.86104016 2.16717252 1.17198851]
[0.83726204 1.23973536 2.68144524],[1.13252673 1.15175276 2.85475556],[0.85966948 2.16937076 1.17300812]
[0.83705745 1.24068387 2.68135871],[1.13324384 1.15204722 2.85543023],[0.85832032 2.17154733 1.17402788]
[0.8368596  1.24162616 2.68127166],[1.13396149 1.15234169 2.85610434],[0.85699232 2.1737026  1.17504778]
[0.8366684  1.24256232 2.68118408],[1.13467966 1.1526362  2.8567779 ],[0.85568515 2.17583688 1.17606783]
[0.83648374 1.24349246 2.68109598],[1.13539834 1.15293074 2.85745091],[0.85439851 2.17795051 1.17708802]
[0.83630553 1.24441668 2.68100737],[1.13611753 1.15322534 2.85812336],[0.85313206 2.18004379 1.17810835]
[0.83613368 1.24533505 2.68091823],[1.13683721 1.15352    2.85879525],[0.8518855  2.18211704 1.17912883]
[0.83596809 1.24624769 2.68082857],[1.13755736 1.15381473 2.8594666 ],[0.85065854 2.18417055 1.18014945]
[0.83580868 1.24715466 2.68073839],[1.13827799 1.15410955 2.86013738],[0.84945088 2.18620461 1.18117022]
[0.83565536 1.24805607 2.68064769],[1.13899907 1.15440447 2.86080762],[0.84826224 2.18821951 1.18219112]
[0.83550804 1.24895198 2.68055648],[1.1397206  1.15469949 2.8614773 ],[0.84709235 2.19021552 1.18321218]
[0.83536665 1.2498425  2.68046474],[1.14044257 1.15499462 2.86214643],[0.84594093 2.19219291 1.18423337]
[0.8352311  1.25072768 2.68037249],[1.14116497 1.15528988 2.86281501],[0.84480773 2.19415194 1.18525471]
[0.83510132 1.25160762 2.68027973],[1.14188779 1.15558527 2.86348303],[0.84369249 2.19609287 1.18627619]
[0.83497722 1.25248238 2.68018644],[1.14261103 1.1558808  2.86415051],[0.84259497 2.19801594 1.18729781]
[0.83485875 1.25335205 2.68009264],[1.14333466 1.15617647 2.86481743],[0.84151491 2.1999214  1.18831957]
[0.83474582 1.25421668 2.67999832],[1.14405869 1.15647231 2.8654838 ],[0.84045209 2.20180948 1.18934148]
[0.83463836 1.25507636 2.67990349],[1.14478311 1.15676831 2.86614961],[0.83940628 2.20368041 1.19036353]
[0.8345363  1.25593114 2.67980815],[1.1455079  1.15706448 2.86681488],[0.83837724 2.20553442 1.19138572]
[0.83443959 1.2567811  2.67971228],[1.14623307 1.15736083 2.86747959],[0.83736477 2.20737173 1.19240806]
[0.83434815 1.25762631 2.67961591],[1.1469586  1.15765737 2.86814376],[0.83636864 2.20919255 1.19343053]
[0.83426191 1.25846681 2.67951902],[1.14768448 1.15795411 2.86880737],[0.83538866 2.21099709 1.19445315]
[0.83418083 1.25930269 2.67942162],[1.14841072 1.15825104 2.86947043],[0.83442461 2.21278554 1.19547591]
[0.83410483 1.26013399 2.6793237 ],[1.1491373  1.15854819 2.87013295],[0.8334763  2.21455812 1.19649881]
[0.83403386 1.26096077 2.67922528],[1.14986422 1.15884554 2.87079491],[0.83254353 2.21631501 1.19752185]
[0.83396786 1.26178309 2.67912634],[1.15059146 1.15914312 2.87145632],[0.83162613 2.2180564  1.19854503]
[0.83390678 1.26260102 2.67902689],[1.15131903 1.15944092 2.87211718],[0.83072389 2.21978248 1.19956836]
[0.83385055 1.26341459 2.67892692],[1.15204692 1.15973896 2.87277749],[0.82983664 2.22149343 1.20059183]
[0.83379912 1.26422388 2.67882645],[1.15277512 1.16003723 2.87343725],[0.82896422 2.22318942 1.20161543]
[0.83375245 1.26502892 2.67872546],[1.15350362 1.16033575 2.87409646],[0.82810643 2.22487062 1.20263918]
[0.83371048 1.26582977 2.67862397],[1.15423243 1.16063452 2.87475512],[0.82726313 2.22653721 1.20366307]
[0.83367316 1.26662648 2.67852196],[1.15496153 1.16093354 2.87541323],[0.82643413 2.22818934 1.2046871 ]
[0.83364045 1.2674191  2.67841945],[1.15569092 1.16123282 2.87607079],[0.82561929 2.22982718 1.20571127]
[0.83361228 1.26820767 2.67831642],[1.15642059 1.16153237 2.8767278 ],[0.82481845 2.23145088 1.20673558]
[0.83358863 1.26899225 2.67821289],[1.15715055 1.16183219 2.87738427],[0.82403145 2.2330606  1.20776003]
[0.83356943 1.26977287 2.67810885],[1.15788077 1.16213228 2.87804018],[0.82325814 2.23465648 1.20878462]
[0.83355466 1.27054959 2.6780043 ],[1.15861127 1.16243266 2.87869554],[0.82249838 2.23623868 1.20980936]
[0.83354425 1.27132244 2.67789924],[1.15934203 1.16273331 2.87935035],[0.82175203 2.23780733 1.21083423]
[0.83353818 1.27209146 2.67779367],[1.16007306 1.16303426 2.88000462],[0.82101894 2.23936257 1.21185924]
[0.83353639 1.27285671 2.67768759],[1.16080434 1.1633355  2.88065833],[0.82029899 2.24090454 1.21288439]
[0.83353886 1.27361821 2.67758101],[1.16153587 1.16363704 2.8813115 ],[0.81959203 2.24243338 1.21390968]
[0.83354553 1.27437602 2.67747392],[1.16226765 1.16393888 2.88196411],[0.81889793 2.24394921 1.21493512]
[0.83355637 1.27513016 2.67736632],[1.16299967 1.16424102 2.88261618],[0.81821658 2.24545216 1.21596069]
[0.83357134 1.27588068 2.67725822],[1.16373193 1.16454348 2.88326769],[0.81754784 2.24694236 1.2169864 ]
[0.83359041 1.27662761 2.67714961],[1.16446443 1.16484625 2.88391866],[0.81689158 2.24841993 1.21801225]
[0.83361353 1.27737099 2.67704049],[1.16519715 1.16514934 2.88456908],[0.8162477  2.24988498 1.21903824]
[0.83364067 1.27811086 2.67693087],[1.16593011 1.16545275 2.88521895],[0.81561608 2.25133765 1.22006437]
[0.8336718  1.27884725 2.67682074],[1.16666329 1.16575649 2.88586827],[0.8149966  2.25277803 1.22109064]
[0.83370688 1.27958019 2.6767101 ],[1.16739669 1.16606055 2.88651703],[0.81438914 2.25420624 1.22211705]
[0.83374588 1.28030971 2.67659896],[1.1681303  1.16636495 2.88716525],[0.8137936 2.2556224 1.2231436]
[0.83378877 1.28103586 2.67648731],[1.16886413 1.16666969 2.88781292],[0.81320988 2.25702661 1.22417028]
[0.83383551 1.28175866 2.67637516],[1.16959817 1.16697476 2.88846004],[0.81263786 2.25841897 1.22519711]
[0.83388607 1.28247814 2.6762625 ],[1.17033242 1.16728018 2.88910661],[0.81207745 2.25979959 1.22622407]
[0.83394042 1.28319434 2.67614934],[1.17106686 1.16758595 2.88975263],[0.81152854 2.26116856 1.22725118]
[0.83399854 1.28390728 2.67603568],[1.17180151 1.16789206 2.8903981 ],[0.81099103 2.26252599 1.22827842]
[0.83406038 1.28461699 2.6759215 ],[1.17253636 1.16819853 2.89104302],[0.81046483 2.26387198 1.2293058 ]
[0.83412593 1.2853235  2.67580683],[1.1732714  1.16850536 2.89168739],[0.80994985 2.26520661 1.23033332]
[0.83419515 1.28602684 2.67569165],[1.17400663 1.16881254 2.8923312 ],[0.80944599 2.26652998 1.23136098]
[0.83426802 1.28672705 2.67557596],[1.17474205 1.16912009 2.89297447],[0.80895316 2.26784218 1.23238877]
[0.83434451 1.28742413 2.67545978],[1.17547765 1.169428   2.89361719],[0.80847127 2.26914331 1.23341671]
[0.83442459 1.28811813 2.67534308],[1.17621344 1.16973628 2.89425936],[0.80800024 2.27043343 1.23444478]
[0.83450824 1.28880906 2.67522589],[1.1769494  1.17004493 2.89490097],[0.80753997 2.27171265 1.23547299]
[0.83459543 1.28949696 2.67510819],[1.17768555 1.17035396 2.89554204],[0.8070904  2.27298105 1.23650134]
[0.83468614 1.29018184 2.67498999],[1.17842186 1.17066336 2.89618255],[0.80665143 2.2742387  1.23752983]
[0.83478033 1.29086373 2.67487128],[1.17915835 1.17097315 2.89682251],[0.80622298 2.27548569 1.23855846]
[0.834878   1.29154266 2.67475207],[1.17989501 1.17128331 2.89746192],[0.80580498 2.2767221  1.23958722]
[0.83497911 1.29221865 2.67463236],[1.18063183 1.17159386 2.89810078],[0.80539735 2.27794799 1.24061612]
[0.83508364 1.29289172 2.67451214],[1.18136882 1.1719048  2.89873909],[0.80500001 2.27916346 1.24164516]
[0.83519158 1.29356189 2.67439142],[1.18210597 1.17221613 2.89937684],[0.8046129  2.28036856 1.24267434]
[0.83530289 1.29422919 2.6742702 ],[1.18284328 1.17252786 2.90001404],[0.80423593 2.28156338 1.24370365]
[0.83541755 1.29489364 2.67414847],[1.18358074 1.17283998 2.90065069],[0.80386905 2.28274798 1.24473311]
[0.83553555 1.29555526 2.67402624],[1.18431836 1.17315249 2.90128679],[0.80351217 2.28392244 1.2457627 ]
[0.83565686 1.29621406 2.67390351],[1.18505613 1.17346541 2.90192233],[0.80316523 2.28508682 1.24679242]
[0.83578147 1.29687008 2.67378027],[1.18579406 1.17377873 2.90255732],[0.80282816 2.28624119 1.24782229]
[0.83590935 1.29752332 2.67365654],[1.18653213 1.17409246 2.90319176],[0.80250091 2.28738561 1.24885229]
[0.83604048 1.29817382 2.6735323 ],[1.18727034 1.17440659 2.90382565],[0.8021834  2.28852015 1.24988243]
[0.83617485 1.29882158 2.67340755],[1.1880087  1.17472114 2.90445898],[0.80187557 2.28964487 1.25091271]
[0.83631243 1.29946663 2.67328231],[1.1887472  1.1750361  2.90509175],[0.80157736 2.29075983 1.25194312]
[0.83645321 1.30010898 2.67315656],[1.18948584 1.17535147 2.90572397],[0.80128871 2.29186509 1.25297368]
[0.83659717 1.30074866 2.67303031],[1.19022461 1.17566726 2.90635564],[0.80100956 2.29296072 1.25400437]
[0.83674429 1.30138568 2.67290355],[1.19096352 1.17598347 2.90698675],[0.80073986 2.29404676 1.25503519]
[0.83689456 1.30202005 2.6727763 ],[1.19170257 1.1763001  2.90761731],[0.80047954 2.29512329 1.25606616]
[0.83704795 1.3026518  2.67264854],[1.19244174 1.17661716 2.90824731],[0.80022856 2.29619034 1.25709726]
[0.83720446 1.30328095 2.67252027],[1.19318105 1.17693464 2.90887676],[0.79998685 2.29724798 1.25812849]
[0.83736406 1.3039075  2.67239151],[1.19392048 1.17725255 2.90950565],[0.79975437 2.29829625 1.25915987]
[0.83752674 1.30453147 2.67226224],[1.19466004 1.17757089 2.91013399],[0.79953106 2.29933522 1.26019138]
[0.83769248 1.30515289 2.67213247],[1.19539972 1.17788967 2.91076176],[0.79931686 2.30036493 1.26122303]
[0.83786127 1.30577176 2.67200219],[1.19613952 1.17820888 2.91138898],[0.79911174 2.30138544 1.26225481]
[0.8380331  1.30638809 2.67187142],[1.19687945 1.17852852 2.91201565],[0.79891564 2.30239679 1.26328673]
[0.83820794 1.30700192 2.67174014],[1.19761949 1.17884861 2.91264175],[0.79872851 2.30339902 1.26431879]
[0.83838579 1.30761324 2.67160835],[1.19835964 1.17916914 2.9132673 ],[0.79855031 2.3043922  1.26535099]
[0.83856663 1.30822207 2.67147607],[1.19909992 1.17949011 2.91389229],[0.79838099 2.30537636 1.26638332]
[0.83875044 1.30882843 2.67134328],[1.1998403  1.17981152 2.91451673],[0.7982205  2.30635155 1.26741579]
[0.83893722 1.30943233 2.67120999],[1.2005808  1.18013339 2.9151406 ],[0.79806881 2.30731781 1.26844839]
[0.83912695 1.31003378 2.67107619],[1.2013214  1.1804557  2.91576391],[0.79792586 2.30827518 1.26948113]
[0.83931962 1.3106328  2.67094189],[1.20206212 1.18077847 2.91638667],[0.79779161 2.30922372 1.27051401]
[0.83951521 1.3112294  2.67080709],[1.20280293 1.18110169 2.91700886],[0.79766603 2.31016346 1.27154702]
[0.83971371 1.31182359 2.67067178],[1.20354386 1.18142536 2.9176305 ],[0.79754906 2.31109444 1.27258018]
[0.83991511 1.31241539 2.67053597],[1.20428489 1.18174949 2.91825157],[0.79744068 2.3120167  1.27361346]
[0.8401194  1.3130048  2.67039966],[1.20502601 1.18207409 2.91887209],[0.79734085 2.31293028 1.27464688]
[0.84032657 1.31359183 2.67026284],[1.20576724 1.18239914 2.91949204],[0.79724951 2.31383522 1.27568044]
[0.8405366  1.31417651 2.67012552],[1.20650857 1.18272466 2.92011143],[0.79716665 2.31473156 1.27671414]
[0.84074949 1.31475883 2.66998769],[1.20724999 1.18305064 2.92073026],[0.79709221 2.31561933 1.27774797]
[0.84096522 1.31533882 2.66984936],[1.20799151 1.18337709 2.92134852],[0.79702617 2.31649857 1.27878194]
[0.84118378 1.31591647 2.66971053],[1.20873312 1.18370402 2.92196622],[0.79696849 2.31736932 1.27981604]
[0.84140517 1.31649181 2.66957119],[1.20947482 1.18403141 2.92258336],[0.79691914 2.3182316  1.28085028]
[0.84162937 1.31706484 2.66943135],[1.21021661 1.18435927 2.92319994],[0.79687808 2.31908546 1.28188466]
[0.84185637 1.31763558 2.669291  ],[1.21095849 1.18468761 2.92381595],[0.79684527 2.31993092 1.28291917]
[0.84208616 1.31820402 2.66915015],[1.21170046 1.18501643 2.92443139],[0.79682069 2.32076801 1.28395382]
[0.84231874 1.31877019 2.66900879],[1.21244252 1.18534573 2.92504627],[0.79680431 2.32159678 1.2849886 ]
[0.84255409 1.31933408 2.66886692],[1.21318466 1.18567551 2.92566059],[0.7967961  2.32241725 1.28602352]
[0.84279221 1.31989572 2.66872456],[1.21392688 1.18600577 2.92627434],[0.79679601 2.32322944 1.28705858]
[0.84303308 1.32045511 2.66858168],[1.21466918 1.18633652 2.92688752],[0.79680404 2.32403339 1.28809377]
[0.84327671 1.32101225 2.6684383 ],[1.21541156 1.18666776 2.92750014],[0.79682014 2.32482913 1.2891291 ]
[0.84352307 1.32156716 2.66829441],[1.21615403 1.18699948 2.92811219],[0.79684429 2.32561669 1.29016456]
[0.84377216 1.32211985 2.66815002],[1.21689656 1.18733169 2.92872367],[0.79687646 2.32639608 1.29120016]
[0.84402398 1.32267031 2.66800512],[1.21763918 1.1876644  2.92933458],[0.79691663 2.32716735 1.29223589]
[0.84427852 1.32321857 2.66785971],[1.21838187 1.1879976  2.92994492],[0.79696477 2.32793051 1.29327177]
[0.84453576 1.32376463 2.6677138 ],[1.21912463 1.1883313  2.93055469],[0.79702085 2.32868559 1.29430777]
[0.8447957  1.32430849 2.66756738],[1.21986746 1.1886655  2.9311639 ],[0.79708485 2.32943262 1.29534391]
[0.84505834 1.32485017 2.66742046],[1.22061036 1.1890002  2.93177253],[0.79715674 2.33017161 1.29638019]
[0.84532367 1.32538966 2.66727302],[1.22135334 1.1893354  2.93238059],[0.79723651 2.3309026  1.29741661]
[0.84559167 1.32592698 2.66712508],[1.22209637 1.1896711  2.93298808],[0.79732413 2.3316256  1.29845315]
[0.84586235 1.32646214 2.66697663],[1.22283948 1.19000732 2.933595  ],[0.79741957 2.33234064 1.29948984]
[0.8461357  1.32699514 2.66682767],[1.22358265 1.19034404 2.93420135],[0.79752282 2.33304774 1.30052666]
[0.8464117  1.32752598 2.6666782 ],[1.22432588 1.19068127 2.93480712],[0.79763385 2.33374692 1.30156361]
[0.84669037 1.32805468 2.66652823],[1.22506917 1.19101901 2.93541232],[0.79775265 2.3344382  1.30260071]
[0.84697168 1.32858124 2.66637774],[1.22581252 1.19135726 2.93601694],[0.79787919 2.33512161 1.30363793]
[0.84725563 1.32910566 2.66622675],[1.22655593 1.19169604 2.93662099],[0.79801345 2.33579715 1.3046753 ]
[0.84754223 1.32962796 2.66607525],[1.2272994  1.19203533 2.93722447],[0.79815542 2.33646485 1.30571279]
[0.84783146 1.33014813 2.66592323],[1.22804293 1.19237514 2.93782736],[0.79830508 2.33712473 1.30675043]
[0.84812331 1.33066619 2.66577071],[1.22878651 1.19271547 2.93842969],[0.7984624 2.3377768 1.3077882]
[0.84841779 1.33118213 2.66561768],[1.22953014 1.19305632 2.93903143],[0.79862738 2.33842109 1.3088261 ]
[0.84871489 1.33169596 2.66546413],[1.23027383 1.19339771 2.9396326 ],[0.7988     2.3390576  1.30986414]
[0.8490146  1.33220769 2.66531008],[1.23101756 1.19373962 2.94023319],[0.79898023 2.33968636 1.31090231]
[0.84931691 1.33271732 2.66515551],[1.23176135 1.19408206 2.94083319],[0.79916807 2.34030737 1.31194062]
[0.84962184 1.33322486 2.66500043],[1.23250518 1.19442503 2.94143262],[0.7993635  2.34092067 1.31297907]
[0.84992936 1.33373032 2.66484484],[1.23324906 1.19476853 2.94203147],[0.7995665  2.34152625 1.31401765]
[0.85023948 1.33423368 2.66468874],[1.23399298 1.19511257 2.94262974],[0.79977707 2.34212414 1.31505637]
[0.8505522  1.33473497 2.66453213],[1.23473695 1.19545715 2.94322743],[0.79999518 2.34271434 1.31609522]
[0.8508675  1.33523418 2.664375  ],[1.23548096 1.19580227 2.94382453],[0.80022083 2.34329687 1.31713421]
[0.85118539 1.33573131 2.66421736],[1.23622501 1.19614793 2.94442106],[0.800454   2.34387175 1.31817333]
[0.85150587 1.33622638 2.66405921],[1.2369691  1.19649414 2.94501699],[0.80069468 2.34443898 1.31921259]
[0.85182892 1.33671938 2.66390054],[1.23771323 1.19684089 2.94561235],[0.80094286 2.34499857 1.32025198]
[0.85215455 1.33721032 2.66374136],[1.23845739 1.19718819 2.94620712],[0.80119853 2.34555054 1.32129151]
[0.85248275 1.3376992  2.66358166],[1.23920159 1.19753604 2.9468013 ],[0.80146168 2.3460949  1.32233117]
[0.85281352 1.33818603 2.66342145],[1.23994583 1.19788444 2.9473949 ],[0.80173229 2.34663165 1.32337097]
[0.85314686 1.3386708  2.66326072],[1.24069009 1.1982334  2.94798791],[0.80201037 2.34716082 1.32441091]
[0.85348277 1.33915352 2.66309948],[1.24143439 1.19858291 2.94858033],[0.80229589 2.34768239 1.32545098]
[0.85382124 1.33963419 2.66293772],[1.24217872 1.19893298 2.94917217],[0.80258885 2.34819639 1.32649118]
[0.85416228 1.34011282 2.66277544],[1.24292307 1.19928361 2.94976341],[0.80288925 2.34870282 1.32753152]
[0.85450587 1.3405894  2.66261265],[1.24366746 1.19963481 2.95035407],[0.80319707 2.34920169 1.328572  ]
[0.85485203 1.34106394 2.66244934],[1.24441186 1.19998657 2.95094414],[0.80351232 2.34969301 1.32961261]
[0.85520074 1.34153645 2.66228552],[1.24515629 1.2003389  2.95153361],[0.80383497 2.35017677 1.33065336]
[0.855552   1.34200691 2.66212117],[1.24590075 1.2006918  2.95212249],[0.80416503 2.350653   1.33169424]
[0.85590582 1.34247534 2.66195631],[1.24664522 1.20104526 2.95271078],[0.80450249 2.35112169 1.33273525]
[0.8562622  1.34294174 2.66179092],[1.24738972 1.20139931 2.95329848],[0.80484735 2.35158285 1.33377641]
[0.85662112 1.3434061  2.66162502],[1.24813423 1.20175393 2.95388558],[0.8051996  2.35203648 1.33481769]
[0.8569826  1.34386843 2.6614586 ],[1.24887876 1.20210912 2.95447209],[0.80555923 2.35248259 1.33585912]
[0.85734662 1.34432874 2.66129166],[1.2496233 1.2024649 2.955058 ],[0.80592625 2.35292118 1.33690067]
[0.8577132  1.34478701 2.66112419],[1.25036786 1.20282126 2.95564331],[0.80630065 2.35335226 1.33794237]
[0.85808232 1.34524325 2.66095621],[1.25111243 1.20317821 2.95622803],[0.80668243 2.35377583 1.33898419]
[0.858454   1.34569747 2.6607877 ],[1.25185701 1.20353574 2.95681215],[0.80707158 2.35419188 1.34002616]
[0.85882822 1.34614966 2.66061868],[1.2526016  1.20389387 2.95739567],[0.8074681  2.35460043 1.34106826]
[0.859205   1.34659982 2.66044913],[1.2533462  1.20425258 2.95797859],[0.80787199 2.35500147 1.34211049]
[0.85958432 1.34704796 2.66027905],[1.2540908  1.2046119  2.95856091],[0.80828326 2.355395   1.34315286]
[0.8599662  1.34749406 2.66010845],[1.25483541 1.2049718  2.95914263],[0.8087019  2.35578103 1.34419536]
[0.86035062 1.34793815 2.65993733],[1.25558002 1.20533231 2.95972374],[0.8091279  2.35615955 1.345238  ]
[0.8607376  1.3483802  2.65976569],[1.25632464 1.20569342 2.96030425],[0.80956128 2.35653057 1.34628078]
[0.86112712 1.34882023 2.65959352],[1.25706925 1.20605513 2.96088416],[0.81000203 2.35689408 1.34732369]
[0.86151921 1.34925823 2.65942082],[1.25781386 1.20641745 2.96146346],[0.81045015 2.35725008 1.34836673]
[0.86191384 1.34969421 2.6592476 ],[1.25855847 1.20678038 2.96204216],[0.81090565 2.35759857 1.34940991]
[0.86231103 1.35012815 2.65907385],[1.25930307 1.20714392 2.96262025],[0.81136852 2.35793955 1.35045323]
[0.86271078 1.35056007 2.65889957],[1.26004766 1.20750808 2.96319774],[0.81183878 2.35827301 1.35149668]
[0.86311308 1.35098995 2.65872477],[1.26079225 1.20787285 2.96377461],[0.81231642 2.35859895 1.35254026]
[0.86351795 1.3514178  2.65854944],[1.26153683 1.20823824 2.96435088],[0.81280144 2.35891737 1.35358399]
[0.86392537 1.35184362 2.65837358],[1.26228139 1.20860425 2.96492653],[0.81329386 2.35922827 1.35462784]
[0.86433536 1.35226741 2.65819719],[1.26302595 1.20897089 2.96550158],[0.81379367 2.35953163 1.35567183]
[0.86474792 1.35268916 2.65802027],[1.26377048 1.20933815 2.96607601],[0.81430089 2.35982746 1.35671596]
[0.86516305 1.35310887 2.65784282],[1.264515   1.20970605 2.96664983],[0.81481551 2.36011574 1.35776022]
[0.86558074 1.35352654 2.65766484],[1.2652595  1.21007457 2.96722303],[0.81533754 2.36039648 1.35880462]
[0.86600101 1.35394217 2.65748632],[1.26600399 1.21044373 2.96779562],[0.815867   2.36066966 1.35984915]
[0.86642386 1.35435575 2.65730728],[1.26674845 1.21081353 2.9683676 ],[0.81640388 2.36093528 1.36089382]
[0.86684929 1.35476729 2.6571277 ],[1.26749288 1.21118397 2.96893896],[0.81694819 2.36119333 1.36193863]
[0.86727729 1.35517678 2.65694759],[1.26823729 1.21155506 2.9695097 ],[0.81749995 2.3614438  1.36298356]
[0.86770789 1.35558422 2.65676694],[1.26898167 1.21192679 2.97007982],[0.81805915 2.36168669 1.36402864]
[0.86814107 1.3559896  2.65658576],[1.26972603 1.21229917 2.97064932],[0.81862582 2.36192198 1.36507385]
[0.86857685 1.35639293 2.65640405],[1.27047035 1.2126722  2.9712182 ],[0.81919995 2.36214967 1.36611919]
[0.86901522 1.35679419 2.6562218 ],[1.27121464 1.21304588 2.97178646],[0.81978157 2.36236975 1.36716467]
[0.86945619 1.35719339 2.65603901],[1.27195889 1.21342023 2.97235409],[0.82037067 2.3625822  1.36821029]
[0.86989977 1.35759053 2.65585569],[1.27270311 1.21379523 2.9729211 ],[0.82096727 2.36278701 1.36925604]
[0.87034595 1.35798559 2.65567183],[1.27344729 1.2141709  2.97348749],[0.82157139 2.36298418 1.37030193]
[0.87079475 1.35837858 2.65548743],[1.27419143 1.21454723 2.97405325],[0.82218303 2.36317369 1.37134795]
[0.87124616 1.35876949 2.65530249],[1.27493552 1.21492424 2.97461839],[0.8228022  2.36335552 1.3723941 ]
[0.8717002  1.35915832 2.65511701],[1.27567958 1.21530191 2.97518289],[0.82342892 2.36352968 1.3734404 ]
[0.87215686 1.35954506 2.65493099],[1.27642358 1.21568027 2.97574677],[0.82406321 2.36369613 1.37448682]
[0.87261616 1.35992971 2.65474443],[1.27716753 1.2160593  2.97631002],[0.82470507 2.36385488 1.37553339]
[0.87307809 1.36031226 2.65455732],[1.27791144 1.21643901 2.97687264],[0.82535452 2.3640059  1.37658009]
[0.87354267 1.36069272 2.65436968],[1.27865529 1.21681941 2.97743462],[0.82601158 2.36414917 1.37762692]
[0.87400989 1.36107107 2.65418149],[1.27939908 1.2172005  2.97799597],[0.82667625 2.36428469 1.37867389]
[0.87447977 1.36144731 2.65399276],[1.28014282 1.21758228 2.97855668],[0.82734857 2.36441244 1.379721  ]
[0.87495231 1.36182143 2.65380348],[1.2808865  1.21796475 2.97911676],[0.82802854 2.3645324  1.38076824]
[0.87542751 1.36219344 2.65361366],[1.28163012 1.21834792 2.97967621],[0.82871618 2.36464455 1.38181561]
[0.87590539 1.36256331 2.65342329],[1.28237367 1.2187318  2.98023501],[0.82941151 2.36474888 1.38286312]
[0.87638594 1.36293106 2.65323238],[1.28311716 1.21911638 2.98079318],[0.83011454 2.36484537 1.38391077]
[0.87686918 1.36329667 2.65304092],[1.28386058 1.21950167 2.98135071],[0.83082531 2.36493399 1.38495855]
