x,y,z
2.1833629978597595,4.450631101554273,2.0511768492280003
2.184124664987543,4.451271921674216,2.0515217594083732
2.184886608748801,4.451912256059295,2.051867158681247
2.1856488290447627,4.452552104552119,2.0522130471910427
2.1864113257773754,4.453191466993412,2.0525594250839263
2.187174098849299,4.4538303432220125,2.052906292507811
2.1879371481639045,4.454468733074865,2.053253649612359
2.18870047362527,4.4551066363870255,2.0536014965489833
2.189464075138179,4.455744052991653,2.053949833470851
2.190227952608117,4.4563809827200105,2.0542986605328823
2.190992105941269,4.457017425401463,2.0546479778917557
2.191756535044517,4.457653380863474,2.0549977857059076
2.1925212398254352,4.458288848931601,2.055348084135536
2.19328622019229,4.458923829429499,2.0556988733426014
2.194051476054034,4.4595583221789115,2.0560501534908298
2.1948170073203066,4.460192326999672,2.0564019247457135
2.1955828139014284,4.460825843709701,2.056754187274515
2.1963488957083994,4.461458872125003,2.0571069412462677
2.1971152526528956,4.462091412059664,2.0574601868317783
2.197881884647267,4.462723463325848,2.0578139242036295
2.198648791604534,4.463355025733798,2.058168153536182
2.1994159734383834,4.463986099091828,2.058522875005577
2.2001834300631686,4.464616683206326,2.0588780887897364
2.2009511613939035,4.465246777881746,2.059233795068369
2.201719167346261,4.4658763829206105,2.0595899940229683
2.2024874478365706,4.466505498123503,2.059946685836819
2.2032560027818135,4.46713412328907,2.060303870694996
2.2040248320996216,4.467762258214014,2.0606615487843687
2.2047939357082735,4.468389902693094,2.061019720293603
2.205563313526692,4.46901705651912,2.0613783854131627
2.2063329654744406,4.469643719482953,2.061737544335313
2.207102891471721,4.4702698913734995,2.0620971972541238
2.2078730914393696,4.470895571977711,2.062457344365469
2.208643565298855,4.471520761080579,2.0628179858670315
2.209414312972275,4.472145458465134,2.063179121958306
2.2101853343823525,4.47276966391244,2.0635407528406002
2.2109566294524337,4.473393377201597,2.063902878717038
2.211728198106484,4.4740165981097295,2.064265499792561
2.212500040269086,4.474639326411992,2.0646286162739327
2.213272155865436,4.475261561881561,2.0649922283697406
2.2140445448213404,4.475883304289634,2.0653563362903977
2.2148172070632124,4.476504553405424,2.0657209402481467
2.2155901425180704,4.47712530899616,2.066086040457061
2.216363351113533,4.477745570827081,2.0664516371330497
2.2171368327778183,4.478365338661435,2.066817730493858
2.2179105874397367,4.478984612260474,2.0671843207590714
2.2186846150286916,4.479603391383451,2.067551408150117
2.2194589154746747,4.48022167578762,2.0679189928902684
2.220233488708262,4.480839465228228,2.0682870752046463
2.221008334660613,4.481456759458514,2.068655655320222
2.221783453263464,4.482073558229708,2.0690247334658225
2.2225588444491278,4.482689861291024,2.0693943098721284
2.223334508150489,4.483305668389658,2.069764384771682
2.2241104443010014,4.483920979270787,2.0701349583988864
2.224886652834683,4.48453579367756,2.070506030990011
2.2256631336861155,4.4851501113511025,2.070877602783192
2.2264398867904385,4.4857639320305065,2.071249674018438
2.227216912083348,4.4863772554528305,2.0716222449376303
2.2279942095010905,4.4869900813530945,2.0719953157845277
2.2287717789804624,4.487602409464278,2.072368886804769
2.2295496204588052,4.488214239517316,2.0727429582458767
2.230327733874002,4.488825571241096,2.0731175303572575
2.2311061191644743,4.489436404362451,2.0734926033902084
2.2318847762691782,4.4900467386061615,2.073868177597918
2.2326637051276017,4.49065657369495,2.074244253235471
2.2334429056797602,4.491265909349474,2.0746208305598492
2.2342223778661934,4.491874745288329,2.0749979098299365
2.235002121627962,4.4924830812280385,2.075375491306521
2.235782136906644,4.493090916883055,2.075753575252299
2.236562423644331,4.493698251965754,2.076132161931877
2.2373429817836232,4.494305086186431,2.0765112516117767
2.2381238112676285,4.494911419253298,2.076890844560436
2.238904912039957,4.49551725087248,2.077270941048214
2.239686284044718,4.49612258074801,2.0776515413473935
2.240467927226515,4.496727408581829,2.078032645732184
2.2412498415304434,4.497331734073777,2.0784142544787256
2.2420320269020864,4.497935556921594,2.0787963678650923
2.242814483287511,4.4985388768209145,2.0791789861712946
2.243597210633264,4.499141693465262,2.0795621096792836
2.244380208886368,4.499744006546049,2.079945738672954
2.245163477994318,4.500345815752569,2.080329873438147
2.245947017905078,4.500947120771997,2.0807145142626546
2.2467308285670753,4.501547921289382,2.081099661436223
2.247514909929198,4.502148216987646,2.0814853152505552
2.2482992619407907,4.502748007547578,2.081871475999314
2.2490838845516503,4.503347292647833,2.082258143978128
