x,y,z
2.6850654444493354,2.653175381813777,0.9044363095242208
2.6851180364200067,2.6539901657948533,0.905412298079916
2.6851701842420823,2.6548045250591943,0.9063884595927525
2.6852218877224945,2.655618459250087,0.9073647939936348
2.685273146663686,2.6564319680064594,0.9083413012140195
2.6853239608635953,2.657245050962862,0.9093179811859098
2.685374330115639,2.658057707749447,0.9102948338418502
2.685424254208698,2.6588699379919514,0.9112718591149205
2.685473732927097,2.659681741311675,0.9122490569387304
2.68552276605059,2.660493117325463,0.9132264272474137
2.685571353354342,2.6613040656456817,0.9142039699756224
2.685619494608911,2.662114585880201,0.9151816850585213
2.685667189580229,2.6629246776323723,0.9161595724317821
2.6857144380295828,2.663734340501005,0.917137632031578
2.6857612397135964,2.664543574080347,0.9181158637945772
2.6858075943842095,2.6653523779600605,0.9190942676579377
2.6858535017886584,2.6661607517252,0.9200728435593011
2.685898961669455,2.6669686949561884,0.9210515914367873
2.685943973764366,2.667776207228794,0.9220305112289878
2.685988537806391,2.668583288114106,0.9230096028749608
2.6860326535237413,2.669389937178509,0.9239888663142243
2.6860763206398173,2.670196153983659,0.9249683014867507
2.686119538873185,2.6710019380864587,0.9259479083329608
2.6861623079375536,2.67180728903903,0.9269276867937176
2.6862046275417515,2.672612206388688,0.9279076368103204
2.686246497389701,2.673416689677915,0.9288877583244987
2.686287917180396,2.6742207384443315,0.9298680512784058
2.686328886607874,2.6750243522206705,0.9308485156146131
2.686369405361191,2.6758275305347476,0.9318291512761039
2.6864094731243964,2.6766302729094327,0.9328099582062667
2.686449089576506,2.6774325788626205,0.9337909363488893
2.6864882543914725,2.678234447907201,0.9347720856481527
2.6865269672381604,2.6790358795510283,0.9357534060486243
2.686565227780316,2.679836873296891,0.936734897495252
2.686603035676538,2.68063742864248,0.9377165599333571
2.686640390580249,2.6814375450803563,0.9386983933086288
2.6866772921396653,2.682237222097918,0.9396803975671169
2.6867137399977645,2.683036459177369,0.9406625726552255
2.686749733792256,2.6838352557956826,0.9416449185197064
2.6867852731555484,2.68463361142457,0.9426274351076529
2.6868203577147156,2.6854315255304426,0.9436101223664922
2.6868549870914658,2.6862289975743785,0.9445929802439793
2.6868891609021057,2.6870260270120854,0.9455760086881901
2.6869228787575072,2.6878226132938634,0.9465592076475146
2.686956140263071,2.6886187558645687,0.9475425770706494
2.686988945018691,2.6894144541635745,0.9485261169065917
