x,y,z
6.76055695968008,6.303894585885243,4.079764189226212
6.760927447048372,6.304804924854134,4.080308976974497
6.7612979264704745,6.305715257505657,4.080853763456402
6.761668397950076,6.30662558384205,4.08139854867173
6.76203886149087,6.307535903865551,4.081943332620283
6.762409317096554,6.308446217578405,4.082488115301861
6.762779764770826,6.309356524982859,4.083032896716265
6.763150204517388,6.310266826081166,4.083577676863294
6.763520636339945,6.311177120875581,4.084122455742747
6.763891060242205,6.312087409368366,4.0846672333544225
6.764261476227879,6.312997691561783,4.085212009698117
6.764631884300679,6.3139079674581025,4.085756784773627
6.765002284464324,6.314818237059596,4.0863015585807485
6.7653726767225315,6.3157285003685395,4.0868463311192755
6.765743061079025,6.3166387573872145,4.087391102389003
6.76611343753753,6.317549008117905,4.087935872389725
6.766483806101773,6.318459252562901,4.088480641121232
6.766854166775486,6.319369490724494,4.089025408583319
6.767224519562404,6.320279722604981,4.089570174775774
6.767594864466264,6.321189948206665,4.090114939698388
6.767965201490805,6.322100167531849,4.090659703350952
6.768335530639769,6.323010380582843,4.091204465733255
6.768705851916903,6.323920587361959,4.091749226845084
6.769076165325956,6.324830787871516,4.092293986686227
6.769446470870678,6.325740982113834,4.092838745256469
6.769816768554824,6.32665117009124,4.093383502555599
6.7701870583821515,6.327561351806062,4.0939282585834
6.770557340356421,6.328471527260635,4.094473013339656
6.770927614481396,6.329381696457295,4.095017766824153
6.771297880760842,6.330291859398385,4.095562519036672
6.771668139198527,6.331202016086252,4.096107269976995
6.772038389798225,6.332112166523243,4.096652019644905
6.7724086325637085,6.333022310711714,4.097196768040182
6.772778867498757,6.333932448654022,4.097741515162606
6.77314909460715,6.33484258035253,4.098286261011956
6.773519313892671,6.335752705809603,4.0988310055880115
6.773889525359108,6.336662825027612,4.09937574889055
6.774259729010248,6.337572938008932,4.099920490919348
6.774629924849886,6.3384830447559395,4.100465231674183
6.7750001128818145,6.339393145271019,4.10100997115483
6.775370293109833,6.3403032395565555,4.101554709361063
6.7757404655377425,6.34121332761494,4.102099446292659
6.776110630169346,6.342123409448568,4.1026441819493895
6.776480787008452,6.343033485059838,4.103188916331027
6.776850936058868,6.343943554451152,4.103733649437346
6.777221077324408,6.344853617624917,4.104278381268116
6.777591210808888,6.345763674583544,4.104823111823108
6.7779613365161255,6.34667372532945,4.105367841102092
6.778331454449942,6.347583769865051,4.105912569104839
6.778701564614162,6.348493808192773,4.106457295831115
6.779071667012614,6.349403840315041,4.10700202128069
6.779441761649126,6.350313866234288,4.10754674545333
6.779811848527533,6.351223885952948,4.108091468348803
6.78018192765167,6.352133899473462,4.108636189966874
6.780551999025375,6.3530439067982725,4.109180910307308
6.7809220626524915,6.353953907929828,4.10972562936987
6.7812921185368635,6.35486390287058,4.110270347154325
6.781662166682339,6.3557738916229845,4.110815063660434
6.782032207092769,6.356683874189501,4.111359778887961
6.782402239772006,6.357593850572593,4.111904492836667
6.782772264723907,6.358503820774731,4.112449205506313
6.783142281952332,6.3594137847983845,4.11299391689666
6.783512291461143,6.360323742646032,4.113538627007468
6.783882293254206,6.361233694320153,4.1140833358384965
6.784252287335388,6.362143639823231,4.114628043389503
6.78462227370856,6.363053579157757,4.115172749660247
6.784992252377598,6.363963512326222,4.1157174546504836
6.785362223346377,6.364873439331124,4.11626215835997
6.7857321866187785,6.365783360174962,4.116806860788463
6.7861021421986845,6.366693274860243,4.117351561935718
6.7864720900899815,6.367603183389475,4.117896261801488
6.786842030296558,6.368513085765172,4.118440960385528
6.787211962822306,6.369422981989851,4.118985657687591
6.787581887671121,6.370332872066035,4.11953035370743
6.7879518048469,6.3712427559962475,4.1200750484447966
6.788321714353543,6.37215263378302,4.120619741899443
6.788691616194955,6.3730625054288845,4.121164434071119
6.789061510375041,6.373972370936381,4.121709124959575
6.7894313968977125,6.374882230308051,4.122253814564561
6.78980127576688,6.375792083546441,4.122798502885826
6.790171146986461,6.3767019306541,4.1233431899231165
6.790541010560373,6.3776117716335845,4.123887875676182
6.7909108664925375,6.378521606487452,4.124432560144769
6.791280714786879,6.379431435218267,4.124977243328624
6.791650555447325,6.3803412578285945,4.125521925227494
6.792020388477805,6.381251074321007,4.126066605841122
6.792390213882254,6.382160884698079,4.126611285169254
6.792760031664608,6.383070688962391,4.127155963211633
6.793129841828805,6.383980487116526,4.127700639968004
6.793499644378789,6.384890279163072,4.128245315438108
6.793869439318505,6.385800065104621,4.128789989621689
6.794239226651901,6.386709844943769,4.129334662518488
6.794609006382928,6.387619618683117,4.129879334128246
6.794978778515541,6.388529386325269,4.1304240044507035
6.795348543053698,6.389439147872833,4.1309686734856
6.795718300001358,6.390348903328424,4.131513341232676
6.796088049362485,6.391258652694658,4.132058007691669
6.796457791141045,6.392168395974156,4.132602672862318
6.796827525341008,6.393078133169545,4.1331473367443605
6.797197251966347,6.393987864283453,4.133691999337533
6.797566971021037,6.394897589318514,4.134236660641573
6.797936682509056,6.395807308277368,4.134781320656216
6.798306386434387,6.396717021162655,4.1353259793811965
6.7986760828010135,6.397626727977024,4.135870636816251
6.799045771612923,6.398536428723125,4.1364152929611135
6.799415452874107,6.399446123403612,4.136959947815517
6.799785126588559,6.400355812021146,4.137504601379195
6.800154792760276,6.4012654945783884,4.1380492536518805
6.800524451393257,6.402175171078009,4.138593904633305
6.800894102491506,6.40308484152268,4.1391385543232015
6.801263746059029,6.403994505915077,4.1396832027213
6.801633382099835,6.40490416425788,4.1402278498273315
6.802003010617936,6.405813816553776,4.140772495641026
6.802372631617347,6.406723462805452,4.141317140162114
6.8027422451020865,6.407633103015603,4.141861783390323
6.803111851076176,6.4085427371869255,4.142406425325382
6.80348144954364,6.409452365322123,4.14295106596702
6.803851040508507,6.4103619874239,4.143495705314964
6.804220623974807,6.411271603494969,4.144040343368942
6.804590199946573,6.4121812135380445,4.144584980128679
6.804959768427844,6.413090817555846,4.145129615593902
6.805329329422659,6.4140004155510955,4.145674249764337
6.8056988829350615,6.414910007526522,4.146218882639708
6.806068428969097,6.415819593484859,4.1467635142197405
6.806437967528816,6.416729173428843,4.147308144504159
6.80680749861827,6.417638747361213,4.147852773492686
6.807177022241516,6.418548315284716,4.148397401185046
6.807546538402613,6.419457877202102,4.148942027580961
6.807916047105621,6.420367433116124,4.149486652680155
6.8082855483546085,6.421276983029541,4.150031276482348
6.808655042153641,6.422186526945116,4.150575898987263
6.809024528506792,6.423096064865616,4.15112052019462
6.809394007418136,6.424005596793814,4.15166514010414
6.80976347889175,6.424915122732484,4.152209758715544
6.810132942931715,6.425824642684408,4.1527543760285495
6.810502399542117,6.426734156652371,4.153298992042878
6.810871848727043,6.427643664639161,4.153843606758247
6.8112412904905835,6.428553166647574,4.1543882201743765
6.811610724836832,6.429462662680407,4.154932832290983
6.811980151769887,6.430372152740462,4.155477443107786
6.812349571293847,6.4312816368305485,4.156022052624502
6.812718983412818,6.4321911149534765,4.156566660840848
6.813088388130906,6.433100587112063,4.157111267756539
6.81345778545222,6.434010053309128,4.157655873371294
6.813827175380875,6.434919513547497,4.158200477684827
6.8141965579209876,6.435828967829999,4.158745080696853
6.814565933076677,6.43673841615947,4.159289682407088
6.814935300852067,6.437647858538747,4.159834282815247
6.815304661251284,6.438557294970675,4.160378881921043
6.815674014278458,6.4394667254581,4.160923479724191
6.816043359937722,6.4403761500038765,4.161468076224405
6.816412698233212,6.44128556861086,4.1620126714213965
6.816782029169069,6.442194981281912,4.16255726531488
6.817151352749435,6.4431043880199,4.163101857904567
6.817520668978457,6.444013788827693,4.16364644919017
6.8178899778602835,6.444923183708168,4.164191039171402
6.8182592793990695,6.445832572664204,4.164735627847974
6.8186285735989705,6.446741955698687,4.165280215219597
6.818997860464147,6.447651332814504,4.165824801285982
6.819367139998762,6.448560704014551,4.16636938604684
6.819736412206981,6.449470069301726,4.1669139695018815
6.820105677092976,6.450379428678932,4.1674585516508165
6.820474934660919,6.451288782149078,4.168003132493355
6.8208441849149875,6.452198129715075,4.1685477120292065
6.8212134278593615,6.453107471379842,4.16909229025808
6.821582663498225,6.4540168071463,4.169636867179685
6.821951891835764,6.4549261370173765,4.17018144279373
